Date,Open,High,Low,Close,Adj Close,Volume
2025-05-15,103538.825684,104153.619877,101440.812464,103744.643581,103744.643581,50408241840.21
2025-05-16,103735.655063,104533.486651,103137.478737,103489.291712,103489.291712,44386499364.19
2025-05-17,103489.289736,103716.948988,102659.177081,103191.085478,103191.085478,37898552742.49
2025-05-18,103186.955636,106597.168134,103142.604579,106446.010554,106446.010554,49887082058.37
2025-05-19,106430.532703,107068.722368,102112.685460,105606.181468,105606.181468,61761126647.23
2025-05-20,105605.409145,107307.113935,104206.515778,106791.089662,106791.089662,36515726122.09
2025-05-21,106791.312424,110724.464181,106127.234598,109678.076310,109678.076310,78086364051.2
2025-05-22,109673.491856,111970.168110,109285.072389,111673.284019,111673.284019,70157575642.18
2025-05-23,111679.356260,111798.903873,106841.301245,107287.796707,107287.796707,67548133399.04
2025-05-24,107278.506978,109454.521179,106895.291081,107791.157541,107791.157541,45903627162.57
2025-05-25,107802.272130,109313.301528,106683.372464,109035.387033,109035.387033,47518041840.84
2025-05-26,109023.778328,110376.881473,108735.641922,109440.368358,109440.368358,45950461570.55
2025-05-27,109440.409478,110744.207844,107609.556733,108994.642151,108994.642151,57450176271.9
2025-05-28,108992.172511,109298.288622,106812.929948,107802.324536,107802.324536,49155377492.62
2025-05-29,107795.570582,108910.049211,105374.399901,105641.760698,105641.760698,56022752042.28
2025-05-30,105646.207726,106308.948522,103685.788274,103998.572241,103998.572241,57655287183.41
2025-05-31,103994.715176,104927.104593,103136.113451,104638.091255,104638.091255,38997843858.47
2025-06-01,104637.296687,105884.544289,103826.955562,105652.098563,105652.098563,37397056873.12
2025-06-02,105649.809632,105958.313362,103727.547074,105881.533902,105881.533902,45819706290.18
2025-06-03,105888.473535,106813.579031,104920.844138,105432.470067,105432.470067,46196508367.02
2025-06-04,105434.368315,105997.692342,104232.699950,104731.983255,104731.983255,44544857105.32
2025-06-05,104750.780055,105936.690173,100436.885913,101575.952306,101575.952306,57479298399.76
2025-06-06,101574.367074,105376.773411,101169.572437,104390.346938,104390.346938,48856653697.18
2025-06-07,104390.644797,105972.754088,103987.311793,105615.626309,105615.626309,38365033775.84
2025-06-08,105617.509444,106497.059845,105075.330520,105793.650228,105793.650228,36626232327.83
2025-06-09,105793.021175,110561.419818,105400.230896,110294.099106,110294.099106,55903193732.46
2025-06-10,110295.687653,110380.121446,108367.713433,110257.237712,110257.237712,54700101508.91
2025-06-11,110261.796257,110384.220962,108086.327919,108686.627682,108686.627682,50842662052.1
2025-06-12,108685.910430,108780.697442,105785.688736,105929.051263,105929.051263,54843867967.5
2025-06-13,105924.590561,106182.545978,102822.025804,106090.966395,106090.966395,69550440845.69
2025-06-14,106108.085236,106203.756020,104379.365232,105472.408653,105472.408653,38007870452.64
2025-06-15,105464.840074,106157.098354,104519.880197,105552.026955,105552.026955,36744307741.93
2025-06-16,105555.592906,108915.375603,104997.621250,106796.757199,106796.757199,50366626944.57
2025-06-17,106794.120905,107750.194124,103396.528048,104601.116829,104601.116829,55964092175.52
